,file_path,label
5710,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/56-rotated3-rotated1-rotated1.jpg,not fractured
5711,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5712,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
5713,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
5714,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated2-rotated2-rotated3.jpg,not fractured
5715,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated3-rotated3-rotated2.jpg,not fractured
5716,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated1-rotated2-rotated3.jpg,not fractured
5717,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated3-rotated1-rotated3-rotated1.jpg,not fractured
5718,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
5719,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated3-rotated1.jpg,not fractured
5720,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated1-rotated1.jpg,not fractured
5721,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated2-rotated3-rotated2.jpg,not fractured
5722,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
5723,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated1-rotated1-rotated2-rotated1.jpg,not fractured
5724,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated3-rotated3-rotated1.jpg,not fractured
5725,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated2-rotated2.jpg,not fractured
5726,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
5727,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/69-rotated2-rotated2-rotated3.jpg,not fractured
5728,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated3-rotated3-rotated3-rotated1.jpg,not fractured
5729,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated3-rotated3.jpg,not fractured
5730,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/13-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
5731,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
5732,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated1-rotated3.jpg,not fractured
5733,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
5734,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/38-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
5735,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
5736,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated1-rotated3-rotated2.jpg,not fractured
5737,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated1-rotated3-rotated1.jpg,not fractured
5738,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/30-rotated2.jpg,not fractured
5739,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated2-rotated1-rotated3.jpg,not fractured
5740,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/62-rotated2-rotated3-rotated2.jpg,not fractured
5741,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated2-rotated3-rotated1.jpg,not fractured
5742,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5743,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated1-rotated1.jpg,not fractured
5744,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated3-rotated2-rotated3.jpg,not fractured
5745,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/41-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
5746,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated3-rotated2-rotated1.jpg,not fractured
5747,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated2-rotated3.jpg,not fractured
5748,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/45-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
5749,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated1-rotated3-rotated3.jpg,not fractured
5750,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
5751,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated1-rotated3-rotated1-rotated1.jpg,not fractured
5752,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/56-rotated3-rotated2-rotated2.jpg,not fractured
5753,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated2-rotated1-rotated2-rotated1.jpg,not fractured
5754,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/36-rotated3-rotated2-rotated3.jpg,not fractured
5755,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/53-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
5756,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated3-rotated3-rotated3.jpg,not fractured
5757,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/56-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
5758,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5759,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/53-rotated1-rotated1-rotated2.jpg,not fractured
5760,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
5761,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
5762,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated2-rotated3-rotated1.jpg,not fractured
5763,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated1-rotated2-rotated1.jpg,not fractured
5764,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/31-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
5765,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/10-rotated1-rotated3.jpg,not fractured
5766,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
5767,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/31-rotated1-rotated2-rotated2.jpg,not fractured
5768,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated3-rotated2.jpg,not fractured
5769,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated2-rotated3-rotated2-rotated1.jpg,not fractured
5770,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/10-rotated3-rotated3-rotated1.jpg,not fractured
5771,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
5772,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
5773,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated1-rotated3-rotated1.jpg,not fractured
5774,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated3-rotated2-rotated3.jpg,not fractured
5775,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated2-rotated3-rotated3.jpg,not fractured
5776,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
5777,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated1-rotated3-rotated1.jpg,not fractured
5778,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/14-rotated3-rotated1-rotated1.jpg,not fractured
5779,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/51-rotated2-rotated3-rotated2-rotated1.jpg,not fractured
5780,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated2-rotated1-rotated2.jpg,not fractured
5781,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated2-rotated2-rotated1-rotated1.jpg,not fractured
5782,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated3-rotated3-rotated2.jpg,not fractured
5783,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated2-rotated3-rotated3.jpg,not fractured
5784,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
5785,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated1-rotated1.jpg,not fractured
5786,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated1-rotated2.jpg,not fractured
5787,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/26-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
5788,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/49-rotated1-rotated3.jpg,not fractured
5789,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated3-rotated1.jpg,not fractured
5790,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
5791,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated1-rotated2.jpg,not fractured
5792,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/10-rotated2-rotated2-rotated2.jpg,not fractured
5793,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated2-rotated2.jpg,not fractured
5794,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/28-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
5795,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated1-rotated1-rotated3.jpg,not fractured
5796,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated2-rotated1-rotated2-rotated1.jpg,not fractured
5797,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46.jpg,not fractured
5798,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated2-rotated3-rotated3.jpg,not fractured
5799,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated3-rotated3-rotated3-rotated1.jpg,not fractured
5800,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/46-rotated1-rotated3-rotated2.jpg,not fractured
5801,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated1-rotated1.jpg,not fractured
5802,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated1-rotated3-rotated3.jpg,not fractured
5803,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/30-rotated2-rotated1-rotated3.jpg,not fractured
5804,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated1.jpg,not fractured
5805,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated2-rotated3-rotated2-rotated1.jpg,not fractured
5806,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated1-rotated2.jpg,not fractured
5807,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5808,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated3-rotated2-rotated2.jpg,not fractured
5809,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/41-rotated3-rotated3-rotated3.jpg,not fractured
5810,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/13-rotated1-rotated1-rotated3.jpg,not fractured
5811,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/28-rotated1-rotated3.jpg,not fractured
5812,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
5813,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated2-rotated3.jpg,not fractured
5814,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated3-rotated3-rotated3.jpg,not fractured
5815,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
5816,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated2-rotated1-rotated2.jpg,not fractured
5817,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated3-rotated3-rotated2.jpg,not fractured
5818,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/33-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5819,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated1-rotated1-rotated1.jpg,not fractured
5820,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/62-rotated1-rotated1.jpg,not fractured
5821,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated1-rotated2.jpg,not fractured
5822,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/14-rotated3-rotated2-rotated3.jpg,not fractured
5823,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated1.jpg,not fractured
5824,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/64-rotated2-rotated1.jpg,not fractured
5825,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/49-rotated3-rotated1.jpg,not fractured
5826,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated3-rotated3.jpg,not fractured
5827,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/21-rotated2-rotated1-rotated3.jpg,not fractured
5828,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44-rotated2-rotated1-rotated3.jpg,not fractured
5829,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated3-rotated2-rotated1-rotated1.jpg,not fractured
5830,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
5831,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated1-rotated2-rotated3-rotated1.jpg,not fractured
5832,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
5833,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
5834,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated2-rotated3-rotated2.jpg,not fractured
5835,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/38-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
5836,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/54-rotated1-rotated3.jpg,not fractured
5837,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated3.jpg,not fractured
5838,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated1-rotated3-rotated2.jpg,not fractured
5839,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated3-rotated2-rotated3-rotated1.jpg,not fractured
5840,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated3-rotated3-rotated3-rotated1.jpg,not fractured
5841,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/24-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5842,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/34-rotated1-rotated2-rotated3-rotated1.jpg,not fractured
5843,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/57-rotated3-rotated1-rotated1-rotated1.jpg,not fractured
5844,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
5845,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated3-rotated1-rotated1.jpg,not fractured
5846,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated3-rotated2-rotated2.jpg,not fractured
5847,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/14-rotated1-rotated3-rotated2-rotated1.jpg,not fractured
5848,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated1-rotated3-rotated1.jpg,not fractured
5849,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/37-rotated3-rotated2-rotated2-rotated1.jpg,not fractured
5850,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated3-rotated3-rotated2-rotated1.jpg,not fractured
5851,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/5-rotated2-rotated1-rotated1-rotated1.jpg,not fractured
5852,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated2-rotated2.jpg,not fractured
5853,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated3-rotated3-rotated2.jpg,not fractured
5854,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated2-rotated1-rotated3-rotated1.jpg,not fractured
5855,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated2-rotated2-rotated2.jpg,not fractured
5856,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
5857,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/6-rotated1-rotated3.jpg,not fractured
5858,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/9-rotated3-rotated3.jpg,not fractured
5859,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated2-rotated1-rotated1.jpg,not fractured
5860,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/35-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
5861,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated1-rotated3-rotated1.jpg,not fractured
5862,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/32-rotated2-rotated1-rotated1.jpg,not fractured
5863,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated1-rotated3-rotated1.jpg,not fractured
5864,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/29-rotated2-rotated2-rotated3.jpg,not fractured
5865,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated2-rotated1-rotated2.jpg,not fractured
5866,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated2-rotated2-rotated2-rotated1.jpg,not fractured
5867,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/44.jpg,not fractured
5868,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated2-rotated2.jpg,not fractured
5869,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated1-rotated3-rotated3.jpg,not fractured
5870,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5871,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated2-rotated2.jpg,not fractured
5872,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/40-rotated2-rotated2.jpg,not fractured
5873,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/28-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
5874,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated3.jpg,not fractured
5875,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated2-rotated2-rotated3-rotated1.jpg,not fractured
5876,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/8-rotated3.jpg,not fractured
5877,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/39-rotated3-rotated1.jpg,not fractured
5878,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/7-rotated1-rotated2-rotated3-rotated1.jpg,not fractured
5879,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/23-rotated2-rotated2-rotated1-rotated1.jpg,not fractured
5880,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/14-rotated2-rotated3-rotated1.jpg,not fractured
5881,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/38-rotated1-rotated2-rotated1-rotated1.jpg,not fractured
5882,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated2-rotated3-rotated1-rotated1.jpg,not fractured
5883,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/69-rotated3-rotated3.jpg,not fractured
5884,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/22-rotated1-rotated1-rotated1-rotated1.jpg,not fractured
5885,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/58-rotated1-rotated1.jpg,not fractured
5886,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/61-rotated2-rotated3.jpg,not fractured
5887,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/37-rotated1-rotated1-rotated3.jpg,not fractured
5888,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated1-rotated2.jpg,not fractured
5889,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated1-rotated2-rotated2-rotated1.jpg,not fractured
5890,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/70-rotated2-rotated2-rotated1.jpg,not fractured
5891,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/17-rotated2-rotated2-rotated2.jpg,not fractured
5892,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/55-rotated2-rotated1-rotated1.jpg,not fractured
5893,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/65.jpg,not fractured
5894,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/59-rotated2.jpg,not fractured
5895,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3.jpg,not fractured
5896,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3-rotated1-rotated2-rotated1.jpg,not fractured
5897,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/48-rotated2-rotated1-rotated2-rotated1.jpg,not fractured
5898,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated3-rotated2-rotated1.jpg,not fractured
5899,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/42-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
5900,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/19-rotated2-rotated2-rotated1.jpg,not fractured
5901,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/66-rotated3-rotated2-rotated1-rotated1.jpg,not fractured
5902,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50.jpg,not fractured
5903,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated1-rotated1-rotated3.jpg,not fractured
5904,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/30-rotated2-rotated1-rotated2.jpg,not fractured
5905,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/16-rotated3-rotated2-rotated3.jpg,not fractured
5906,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/20-rotated3-rotated1-rotated2.jpg,not fractured
5907,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/38-rotated2.jpg,not fractured
5908,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/25-rotated1-rotated3-rotated3-rotated1.jpg,not fractured
5909,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/68-rotated3-rotated1.jpg,not fractured
5910,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3-rotated3-rotated1-rotated1.jpg,not fractured
5911,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/26-rotated2-rotated3-rotated2.jpg,not fractured
5912,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/15-rotated2-rotated2-rotated1.jpg,not fractured
5913,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/47-rotated3-rotated2-rotated2.jpg,not fractured
5914,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/63-rotated3-rotated3-rotated2.jpg,not fractured
5915,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/36-rotated2-rotated1-rotated1.jpg,not fractured
5916,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/27-rotated3-rotated2-rotated1.jpg,not fractured
5917,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/18-rotated1.jpg,not fractured
5918,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/26-rotated3-rotated1.jpg,not fractured
5919,/kaggle/input/bone-fracture-detection-using-xrays/archive (6)/train/not fractured/50-rotated1-rotated3-rotated2.jpg,not fractured
